URL,sales_rank,overall_rating,discount_value,discount_rate,feature1,answered_ques,positive,negative,exchange,emi,No_of_people,customer_reviews,most_helpful,bank_offer,months,5_rating,4_rating,3_rating,2_rating,1_rating,feature2,feature3
https://www.amazon.in/Micromax-Bolt-D320-Black-4GB/dp/B00WUEJMSA/ref=sr_1_1177?s=electronics&amp;ie=UTF8&amp;qid=1552831831&amp;sr=1-1177&amp;refinements=p_n_operating_system_browse-bin3A14850770317C14850790317C1485080031,1881,3,0,0,3.55,72,48,35,0,1,3,179,3,1,29-Apr-15,27,21,17,9,26,3.415,3.215
https://www.amazon.in/Panasonic-P99-Black-16GB/dp/B078SKLM8H/ref=sr_1_983?s=electronics&amp;ie=UTF8&amp;qid=1552791754&amp;sr=1-983&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2188,2.7,0,0,2.8,44,41,51,0,1,12,175,4,1,4-Jan-18,26,15,8,7,44,2.8,2.3
https://www.amazon.in/Panasonic-P99-Black-16GB/dp/B078SKLM8H/ref=sr_1_986?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-986&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2188,2.7,0,0,2.8,44,41,51,0,1,12,175,4,1,4-Jan-18,26,15,8,7,44,2.8,2.3
https://www.amazon.in/Lava-Iris-Atom-2-White/dp/B013SS1Z3Q/ref=sr_1_969?s=electronics&amp;ie=UTF8&amp;qid=1552791754&amp;sr=1-969&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2159,2.9,0,0,4.2,63,43,43,0,1,4,175,1,1,12-Aug-15,26,17,14,10,33,4.2,3.4
https://www.amazon.in/Panasonic-Eluga-A3-Pro-Mocha/dp/B074WYWYTW/ref=sr_1_1200?s=electronics&amp;ie=UTF8&amp;qid=1552811330&amp;sr=1-1200&amp;refinements=p_n_operating_system_browse-bin3A14850770317C14850790317C1485080031,2348,2.9,2700,27,3.628571429,117,46,46,0,1,9,171,4,1,18-Aug-17,27,19,8,7,39,3.438095238,3.268421053
https://www.amazon.in/Panasonic-Eluga-A3-Pro-Mocha/dp/B074WYWYTW/ref=sr_1_1206?s=electronics&amp;ie=UTF8&amp;qid=1552811554&amp;sr=1-1206&amp;refinements=p_n_operating_system_browse-bin3A14850770317C14850790317C1485080031,2348,2.9,2700,27,3.628571429,117,46,46,0,1,9,171,4,1,18-Aug-17,27,19,8,7,39,3.438095238,3.268421053
https://www.amazon.in/Vivo-Y51L-Black/dp/B01DAEQLU0/ref=sr_1_1005?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-1005&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2241,3.9,0,0,3.516666667,254,79,15,0,1,3,168,5,1,1-Jan-17,62,17,6,5,10,3.308333333,3.058333333
https://www.amazon.in/Gionee-Marathon-M5-Lite-Gold/dp/B01ABNWQI4/ref=sr_1_593?s=electronics&amp;ie=UTF8&amp;qid=1552758090&amp;sr=1-593&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,989,3,8099,57,3.3,261,52,34,0,1,2,168,2,1,1-Jan-17,33,19,14,5,29,3.2,3.113636364
https://www.amazon.in/Gionee-Marathon-M5-Lite-Gold/dp/B01ABNWQI4/ref=sr_1_495?s=electronics&amp;ie=UTF8&amp;qid=1552752958&amp;sr=1-495&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,989,3,8329,58,3.3,261,52,34,0,1,2,168,2,1,1-Jan-17,33,19,14,5,29,3.2,3.5
https://www.amazon.in/Asus-Zenfone-Max-ZC553KL-Gray/dp/B01NAJFDC5/ref=sr_1_945?s=electronics&amp;ie=UTF8&amp;qid=1552791511&amp;sr=1-945&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2154,3.1,10000,53,3.3,154,44,46,0,1,10,155,1,1,1-Jan-17,25,19,10,14,32,2.9,2.2
https://www.amazon.in/LYF-Wind-7S-Lyf-Blue/dp/B01N1UX9TK/ref=sr_1_925?s=electronics&amp;ie=UTF8&amp;qid=1552791046&amp;sr=1-925&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2027,3.2,1500,20,3.48,86,51,40,0,1,7,154,3,1,1-Jan-17,26,25,9,13,27,3.22,3.172222222
https://www.amazon.in/Lenovo-K6-Note-Silver/dp/B01N7IZM1H/ref=sr_1_454?s=electronics&amp;ie=UTF8&amp;qid=1552752131&amp;sr=1-454&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1413,2.9,5009,33,3,148,43,45,0,1,9,152,1,1,1-Jan-17,27,16,12,12,33,2.8,2.6
https://www.amazon.in/Panasonic-P100-Gold-16GB-Storage/dp/B078LG24ZC/ref=sr_1_325?s=electronics&amp;ie=UTF8&amp;qid=1552750526&amp;sr=1-325&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1162,3.5,2149,33,3.4,41,63,24,0,1,34,144,4,1,29-Dec-17,35,28,13,4,20,3.3,3.2
https://www.amazon.in/Vivo-Y51L-White/dp/B01B5U71UK/ref=sr_1_995?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-995&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2219,3.9,0,0,3.516666667,206,81,14,0,1,8,143,5,1,1-Jan-17,59,22,5,1,13,3.308333333,3.058333333
https://www.amazon.in/Karbonn-Titanium-Mach-Two-S360/dp/B00UD4H4NO/ref=sr_1_1101?s=electronics&amp;ie=UTF8&amp;qid=1552795623&amp;sr=1-1101&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1172,3.4,0,0,4,32,53,31,0,1,6,142,2,1,7-Mar-15,32,21,16,11,20,3.5,2.9
https://www.amazon.in/Samsung-Galaxy-Edge-SM-G935F-Pink-Gold/dp/B01DBK3EPI/ref=sr_1_1120?s=electronics&amp;ie=UTF8&amp;qid=1552795865&amp;sr=1-1120&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2931,3.6,6000,12,3.6,218,64,30,0,1,0,142,1,1,1-Jan-17,53,11,6,3,27,2.9,3
https://www.amazon.in/BlackBerry-Evolve-Black/dp/B07DJHY7YM/ref=sr_1_226?s=electronics&amp;ie=UTF8&amp;qid=1552748147&amp;sr=1-226&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,268,3.3,11512,39,3.8,354,54,32,0,1,50,141,4,1,9-Oct-18,38,16,14,4,28,3.1,3.1
https://www.amazon.in/OPPO-Neo-7-Black-16GB/dp/B019A4FTT8/ref=sr_1_997?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-997&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2218,4.1,0,0,3.516666667,222,65,24,0,1,2,139,5,1,1-Jan-17,44,21,11,5,19,3.308333333,3.058333333
https://www.amazon.in/LYF-Flame-8-LS-4505-Black/dp/B01LF1K5QG/ref=sr_1_876?s=electronics&amp;ie=UTF8&amp;qid=1552790080&amp;sr=1-876&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2022,2.7,699,12,1.7,141,37,55,0,1,5,136,1,1,1-Jan-17,21,16,8,17,38,2.1,2
https://www.amazon.in/LYF-Wind-4S-Lyf-Black/dp/B01M58J3Y8/ref=sr_1_960?s=electronics&amp;ie=UTF8&amp;qid=1552791511&amp;sr=1-960&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1735,2.9,1554,17,3.392,106,46,44,0,1,2,135,3,1,1-Jan-17,27,19,10,13,31,3.136,2.941666667
https://www.amazon.in/Intex-Aqua-Star-4G-White-Champagne/dp/B019SVJHNM/ref=sr_1_1014?s=electronics&amp;ie=UTF8&amp;qid=1552792535&amp;sr=1-1014&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2271,3.4,0,0,3.516666667,86,55,29,0,1,1,132,3,1,25-Dec-15,33,22,16,8,21,3.308333333,3.058333333
https://www.amazon.in/Panasonic-Eluga-A4-5-2-inch-display/dp/B078LGB4NZ/ref=sr_1_1013?s=electronics&amp;ie=UTF8&amp;qid=1552792535&amp;sr=1-1013&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2289,2.9,0,0,4,131,43,43,0,1,12,128,1,1,21-Nov-17,29,14,14,10,33,3.9,3.3
https://www.amazon.in/LYF-Flame-4G-Volte-White/dp/B01FW4FZVC/ref=sr_1_947?s=electronics&amp;ie=UTF8&amp;qid=1552791511&amp;sr=1-947&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2101,2.6,0,0,3.392,171,28,61,0,1,13,127,1,1,19-May-16,17,11,11,14,47,3.136,2.941666667
https://www.amazon.in/Oppo-F3-Gold-without-Offers/dp/B0713RGBZG/ref=sr_1_1178?s=electronics&amp;ie=UTF8&amp;qid=1552831831&amp;sr=1-1178&amp;refinements=p_n_operating_system_browse-bin3A14850770317C14850790317C1485080031,1950,3.7,2092,12,4,320,70,17,0,1,5,126,5,1,1-Jan-17,48,22,13,3,14,3.8,3.8
https://www.amazon.in/Oppo-F3-Gold-without-Offers/dp/B0713RGBZG/ref=sr_1_870?s=electronics&amp;ie=UTF8&amp;qid=1552790080&amp;sr=1-870&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1956,3.7,2092,12,4,320,70,17,0,1,5,126,5,1,1-Jan-17,48,22,13,3,14,3.8,3.8
https://www.amazon.in/LYF-Water-Volte-3GB-White/dp/B01JJ8JF40/ref=sr_1_797?s=electronics&amp;ie=UTF8&amp;qid=1552788811&amp;sr=1-797&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1958,3,0,0,2.8,218,49,46,0,1,0,125,1,1,1-Jul-16,35,14,5,10,36,2.6,2.6
https://www.amazon.in/Lyf-Wind-Black-LS-5016-16GB/dp/B01L4LBJ94/ref=sr_1_939?s=electronics&amp;ie=UTF8&amp;qid=1552791511&amp;sr=1-939&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2075,3.1,0,0,3.392,118,44,48,0,1,6,121,1,1,27-Aug-16,27,17,8,10,38,3.136,2.941666667
https://www.amazon.in/Motorola-XT1650-03-Black-4GB/dp/B01FM7IBME/ref=sr_1_670?s=electronics&amp;ie=UTF8&amp;qid=1552759856&amp;sr=1-670&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,771,3.1,0,0,2.9,86,52,41,0,1,6,118,1,1,1-Jan-17,41,11,7,5,36,2.7,1.7
https://www.amazon.in/Micromax-10-16cm-Androidphone-Internet-Champagne/dp/B071NBW6HX/ref=sr_1_403?s=electronics&amp;ie=UTF8&amp;qid=1552751452&amp;sr=1-403&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1159,2.5,250,6,2.4,191,35,54,0,1,2,114,5,1,22-Apr-17,26,9,11,8,46,2.1,1.7
https://www.amazon.in/Nokia-7-1_ST-Steel-64GB-Storage/dp/B07M8SKV4R/ref=sr_1_169?s=electronics&amp;ie=UTF8&amp;qid=1552746012&amp;sr=1-169&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,239,3.4,799,4,3.8,159,61,29,0,1,117,110,4,1,3,42,19,10,4,25,3.6,3.3
https://www.amazon.in/Swipe-Konnect-Plus-Black/dp/B01N3TDMSZ/ref=sr_1_575?s=electronics&amp;ie=UTF8&amp;qid=1552757689&amp;sr=1-575&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1344,2.6,3001,43,3.481481481,41,38,50,0,1,2,110,4,1,1-Jan-17,24,14,12,10,40,3.192592593,3.113636364
https://www.amazon.in/Swipe-Konnect-Plus-Black/dp/B01N3TDMSZ/ref=sr_1_583?s=electronics&amp;ie=UTF8&amp;qid=1552758090&amp;sr=1-583&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1344,2.6,3001,43,3.481481481,41,38,50,0,1,2,110,4,1,1-Jan-17,24,14,12,10,40,3.192592593,3.113636364
https://www.amazon.in/Panasonic-Eluga-A2-Metallic-Gold/dp/B01GA421FG/ref=sr_1_981?s=electronics&amp;ie=UTF8&amp;qid=1552791754&amp;sr=1-981&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2442,2.8,3491,33,3.392,79,39,49,0,1,4,102,1,1,28-May-16,27,12,12,5,44,3.136,2.941666667
https://www.amazon.in/Certified-REFURBISHED-OnePlus-3T-Gold/dp/B0744R7V5V/ref=sr_1_1220?s=electronics&amp;ie=UTF8&amp;qid=1552811554&amp;sr=1-1220&amp;refinements=p_n_operating_system_browse-bin3A14850770317C14850790317C1485080031,2866,3.4,0,0,3.2,82,56,37,0,1,2,102,2,1,21-Jul-17,42,14,7,6,31,3.2,3.2
https://www.amazon.in/Vivo-Y55s-Crown-Gold-Offers/dp/B071VTDGFK/ref=sr_1_763?s=electronics&amp;ie=UTF8&amp;qid=1552788098&amp;sr=1-763&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1467,4,5800,41,4.3,132,75,18,0,1,13,97,5,1,17-May-17,52,23,7,3,15,4.2,4.2
https://www.amazon.in/Panasonic-Eluga-Ray-550-Display/dp/B07CK46CL2/ref=sr_1_293?s=electronics&amp;ie=UTF8&amp;qid=1552749212&amp;sr=1-293&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,412,3,3491,35,3.3,57,50,41,0,1,12,97,5,1,20-Apr-18,33,17,9,6,35,2.8,2.8
https://www.amazon.in/LG-LTE-Blue-16GB-Storage/dp/B07H9R324V/ref=sr_1_665?s=electronics&amp;ie=UTF8&amp;qid=1552759856&amp;sr=1-665&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1774,2.7,1700,21,2.6,26,40,51,0,1,7,96,1,1,12-Sep-18,26,14,9,10,41,2.4,0
https://www.amazon.in/Yunique-Plus-YU4711-2GB-RAM-Black/dp/B01HMNHNP2/ref=sr_1_1008?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-1008&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2262,3.1,0,0,3.516666667,90,50,34,0,1,1,95,1,1,27-Jun-16,34,16,16,9,25,3.308333333,3.058333333
https://www.amazon.in/Gionee-W1631GI-X1-Gold-16GB/dp/B074ZJBMRQ/ref=sr_1_462?s=electronics&amp;ie=UTF8&amp;qid=1552752536&amp;sr=1-462&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1341,3.7,4449,43,4.8,87,67,23,0,1,5,92,2,1,21-Aug-17,46,21,10,6,17,4.5,4.5
https://www.amazon.in/Intex-Aqua-A4-Black/dp/B071VNQ7RT/ref=sr_1_941?s=electronics&amp;ie=UTF8&amp;qid=1552791511&amp;sr=1-941&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1250,2.7,0,0,3.1,59,33,45,0,1,3,92,3,1,12-May-17,26,7,22,9,36,3,2.941666667
https://www.amazon.in/Lenovo-K6-Note-K53a48-Gold/dp/B01MXZ3BX2/ref=sr_1_407?s=electronics&amp;ie=UTF8&amp;qid=1552751452&amp;sr=1-407&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1047,3.2,6722,46,3.8,96,48,41,0,1,4,91,2,1,16-Dec-16,28,20,11,9,32,3.5,3.2
https://www.amazon.in/Micromax-Q346-Bolt-Grey/dp/B01DY4724K/ref=sr_1_1132?s=electronics&amp;ie=UTF8&amp;qid=1552831621&amp;sr=1-1132&amp;refinements=p_n_operating_system_browse-bin3A14850770317C14850790317C1485080031,1795,2.3,200,19,3.55,104,22,62,0,1,3,89,1,1,1-Jan-17,14,8,16,13,49,3.415,3.215
https://www.amazon.in/Lava-A77-Blue/dp/B071ZYST3J/ref=sr_1_963?s=electronics&amp;ie=UTF8&amp;qid=1552791754&amp;sr=1-963&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1409,2.8,1600,26,3.3,56,44,48,0,1,12,88,1,1,5-Jun-17,28,16,8,7,41,3.1,3
https://www.amazon.in/Lava-A77-Gold/dp/B071ZYSHT5/ref=sr_1_1113?s=electronics&amp;ie=UTF8&amp;qid=1552795865&amp;sr=1-1113&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2555,2.8,1509,25,2.6,56,44,48,0,1,12,88,1,1,5-Jun-17,28,16,8,7,41,2.8,3.4
https://www.amazon.in/Intex-Aqua-4G-volte-Black/dp/B072K83GX7/ref=sr_1_924?s=electronics&amp;ie=UTF8&amp;qid=1552791046&amp;sr=1-924&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2026,2.6,0,0,3.48,75,33,54,0,1,8,88,2,1,9-Jun-17,20,13,13,11,43,3.22,3.172222222
https://www.amazon.in/LYF-Wind-7i-Lyf-Black/dp/B01N2G5YD7/ref=sr_1_1012?s=electronics&amp;ie=UTF8&amp;qid=1552792535&amp;sr=1-1012&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2276,3.3,0,0,3.8,55,48,42,0,1,2,87,4,1,1-Jan-17,28,20,10,8,34,3.6,3.3
https://www.amazon.in/Oppo-Neo-7-OPPO-White/dp/B01AZDNDUU/ref=sr_1_1107?s=electronics&amp;ie=UTF8&amp;qid=1552795865&amp;sr=1-1107&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2544,3.5,0,0,3.092857143,120,58,28,0,1,2,84,3,1,1-Jan-17,41,17,14,6,22,2.996428571,2.935714286
https://www.amazon.in/Panasonic-P100-Black-16GB-Storage/dp/B078LJVDSF/ref=sr_1_994?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-994&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1133,3.5,2429,33,3.7,63,56,28,0,1,6,83,1,1,29-Dec-17,37,19,16,9,19,3.6,3.1
https://www.amazon.in/Panasonic-P100-Gold-16GB-Storage/dp/B078LBJGZ5/ref=sr_1_372?s=electronics&amp;ie=UTF8&amp;qid=1552751197&amp;sr=1-372&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,836,3.5,1349,21,3.7,63,56,28,0,1,6,83,1,1,29-Dec-17,37,19,16,9,19,3.6,3.1
https://www.amazon.in/Samsung-Galaxy-S7-SM-G930F-Black/dp/B01DBK3ECG/ref=sr_1_823?s=electronics&amp;ie=UTF8&amp;qid=1552789036&amp;sr=1-823&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2255,4.1,6100,13,3.720833333,117,75,21,0,1,0,83,5,1,1-Jan-17,64,11,4,2,19,3.472,3.326086957
https://www.amazon.in/Micromax-Canvas-Fire-Q386-Grey/dp/B01HTX2LNY/ref=sr_1_990?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-990&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2207,3.7,0,0,3.5,34,68,22,0,1,8,82,5,1,1-Jul-16,40,28,10,4,18,3.5,3.1
https://www.amazon.in/Honor-Bee-4G-VoLTE-Gold/dp/B0711G2YKH/ref=sr_1_916?s=electronics&amp;ie=UTF8&amp;qid=1552791046&amp;sr=1-916&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1265,3.6,0,0,3.48,122,65,27,0,1,6,82,1,1,5-May-17,44,21,8,6,21,3.22,3.172222222
https://www.amazon.in/Honor-Bee-4G-VoLTE-Gold/dp/B0711G2YKH/ref=sr_1_917?s=electronics&amp;ie=UTF8&amp;qid=1552791046&amp;sr=1-917&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1265,3.6,0,0,3.48,122,65,27,0,1,6,82,1,1,5-May-17,44,21,8,6,21,3.22,3.172222222
https://www.amazon.in/Lenovo-K6-Note-K53a48-Silver/dp/B01N0Z2DNR/ref=sr_1_1190?s=electronics&amp;ie=UTF8&amp;qid=1552811330&amp;sr=1-1190&amp;refinements=p_n_operating_system_browse-bin3A14850770317C14850790317C1485080031,2210,3.5,5009,33,3,65,58,31,0,1,2,82,5,1,15-Dec-16,40,18,11,6,25,2.7,3.268421053
https://www.amazon.in/Lenovo-K6-Note-K53a48-Silver/dp/B01N0Z2DNR/ref=sr_1_798?s=electronics&amp;ie=UTF8&amp;qid=1552788811&amp;sr=1-798&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2191,3.5,5009,33,3,65,58,31,0,1,2,82,5,1,15-Dec-16,40,18,11,6,25,2.7,3.326086957
https://www.amazon.in/Lenovo-A6600-Black/dp/B01LZBXW34/ref=sr_1_814?s=electronics&amp;ie=UTF8&amp;qid=1552788811&amp;sr=1-814&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1790,3,3609,36,3.720833333,67,44,40,0,1,3,81,1,1,1-Jan-17,17,27,16,10,30,3.472,3.326086957
https://www.amazon.in/Gionee-M7-Power-Black/dp/B078FBC5YV/ref=sr_1_439?s=electronics&amp;ie=UTF8&amp;qid=1552752131&amp;sr=1-439&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,798,3.5,8480,46,4,80,59,32,0,1,19,78,1,1,14-Dec-17,37,22,9,6,26,3.5,3.4
https://www.amazon.in/Gionee-S6-Pro-Rose-Gold/dp/B01LY1DP13/ref=sr_1_540?s=electronics&amp;ie=UTF8&amp;qid=1552755991&amp;sr=1-540&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1576,2.9,0,0,3.4,80,56,37,0,1,1,75,1,1,30-Sep-16,43,13,7,0,37,2.9,3.507692308
https://www.amazon.in/Xolo-Era-1X-Pro-Gold/dp/B0747KY6VR/ref=sr_1_956?s=electronics&amp;ie=UTF8&amp;qid=1552791511&amp;sr=1-956&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2185,3.6,2038,28,3.6,19,58,27,0,1,1,74,1,1,24-Jul-17,28,30,15,8,19,3.5,3.5
https://www.amazon.in/Gionee-F103-Pro-Grey/dp/B01JAFFOGU/ref=sr_1_560?s=electronics&amp;ie=UTF8&amp;qid=1552757689&amp;sr=1-560&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1550,3.4,6000,50,3.481481481,81,57,31,0,1,4,73,3,1,1-Jan-17,45,12,12,2,29,3.192592593,3.113636364
https://www.amazon.in/Swipe-Neo-Power-Black/dp/B074N31SYP/ref=sr_1_1007?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-1007&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2991,2.5,0,0,3.516666667,42,39,54,0,1,7,70,4,1,7-Aug-17,30,9,7,14,40,3.308333333,3.058333333
https://www.amazon.in/Panasonic-Eluga-Prim-Volte-Gold/dp/B01N7KTLQ8/ref=sr_1_970?s=electronics&amp;ie=UTF8&amp;qid=1552791754&amp;sr=1-970&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2288,2.9,4441,40,4,104,40,49,0,1,5,70,1,1,1-Jan-17,26,14,11,7,42,3.6,3.6
https://www.amazon.in/Gionee-W1627G-X1S-Black-16GB/dp/B075S51SS3/ref=sr_1_204?s=electronics&amp;ie=UTF8&amp;qid=1552746237&amp;sr=1-204&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,255,3.6,5460,47,4.3,88,66,26,0,1,3,70,4,1,18,30,36,8,10,16,4,3.7
https://www.amazon.in/Karbonn-AURA-Power-4G-Champagne/dp/B01HJRUL6E/ref=sr_1_556?s=electronics&amp;ie=UTF8&amp;qid=1552757689&amp;sr=1-556&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1217,2.8,0,0,3.481481481,57,41,49,0,1,2,69,1,1,25-Jun-16,23,18,10,7,42,3.192592593,3.113636364
https://www.amazon.in/Xolo-Era-2V-Jet-Black/dp/B075ZND6PT/ref=sr_1_951?s=electronics&amp;ie=UTF8&amp;qid=1552791511&amp;sr=1-951&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2156,3.7,0,0,4.2,14,64,20,0,1,1,68,4,1,27-Sep-17,32,32,16,8,12,3.7,3.6
https://www.amazon.in/Lava-A97-Plus-Black-Gold/dp/B074P9DPLX/ref=sr_1_996?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-996&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2387,3.2,1600,23,3.3,37,53,36,0,1,16,64,1,1,9-Aug-17,27,26,11,3,33,3.2,3
https://www.amazon.in/YU-YU5530-Gold/dp/B01HSGRVKK/ref=sr_1_746?s=electronics&amp;ie=UTF8&amp;qid=1552788098&amp;sr=1-746&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,820,3.1,3269,33,3.559259259,61,50,39,0,1,11,63,3,1,1-Jul-16,37,13,11,3,36,3.7,3.7
https://www.amazon.in/InFocus-M680-Gold-16GB/dp/B01FFUWXNQ/ref=sr_1_1095?s=electronics&amp;ie=UTF8&amp;qid=1552795623&amp;sr=1-1095&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1963,3.1,4000,36,3,37,46,27,0,1,6,63,5,1,10-May-16,27,19,27,10,17,2.6,2.3
https://www.amazon.in/Lava-A97-Black-Grey/dp/B06XWTS68B/ref=sr_1_968?s=electronics&amp;ie=UTF8&amp;qid=1552791754&amp;sr=1-968&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1608,2.4,0,0,3.392,38,27,60,0,1,5,63,3,1,28-Mar-17,17,10,13,8,52,3.136,2.941666667
https://www.amazon.in/Coolpad-Coolpad_Mega3_MG_BIH-Mega-3-Moondust-Grey/dp/B01LYCYEDW/ref=sr_1_1104?s=electronics&amp;ie=UTF8&amp;qid=1552795623&amp;sr=1-1104&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2752,2.8,5000,38,2.9,69,38,51,0,1,5,63,5,1,30-Sep-16,25,13,11,11,40,3.5,3
https://www.amazon.in/Gionee-S6-s6-Smartphone-Gold/dp/B01BGUVTSE/ref=sr_1_1004?s=electronics&amp;ie=UTF8&amp;qid=1552792310&amp;sr=1-1004&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1019,3.1,12884,60,3.516666667,102,65,27,0,1,3,61,4,1,4-Feb-16,54,11,8,7,20,3.308333333,3.058333333
